key press deltas 2: 	1	 2	 126	 5	 	0	 0	 -3	 0	 	0	 0	 -3	 0	 	0	 -1	 -3	 -1	 	0	 -1	 -5	 1	 	-1	 1	 -2	 0	 	1	 -1	 -5	 1	 
key press deltas 2: 	1	 2	 126	 4	 	0	 0	 -4	 0	 	0	 0	 -3	 0	 	0	 0	 -4	 0	 	0	 1	 -5	 1	 	-1	 0	 -2	 0	 	0	 0	 -6	 1	 
key press deltas 2: 	2	 0	 125	 4	 	2	 0	 -3	 0	 	0	 0	 -3	 0	 	1	 0	 -4	 -1	 	1	 0	 -4	 1	 	0	 0	 -2	 0	 	-1	 0	 -6	 1	 
key press deltas 2: 	1	 1	 8	 1	 	-1	 0	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 	0	 1	 0	 1	 	0	 1	 -1	 0	 	1	 0	 -2	 0	 
key press deltas 2: 	2	 1	 7	 1	 	3	 0	 0	 0	 	0	 0	 0	 0	 	1	 0	 0	 0	 	0	 0	 0	 1	 	0	 0	 0	 0	 	0	 0	 -1	 0	 
key press deltas 2: 	2	 2	 6	 1	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 1	 	0	 0	 0	 0	 	1	 0	 1	 1	 
key press deltas 2: 	3	 2	 6	 1	 	2	 0	 0	 0	 	0	 0	 0	 0	 	1	 0	 1	 1	 	0	 0	 1	 1	 	-1	 1	 0	 -1	 	0	 0	 -1	 0	 
key press deltas 2: 	2	 2	 6	 1	 	2	 1	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 -1	 1	 	0	 0	 -1	 0	 	0	 0	 0	 0	 
key press deltas 2: 	2	 2	 5	 0	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 1	 	0	 1	 0	 1	 	1	 0	 -1	 0	 	0	 0	 0	 0	 
key press deltas 2: 	1	 2	 4	 1	 	0	 0	 0	 0	 	0	 0	 1	 0	 	0	 -1	 0	 0	 	0	 1	 0	 1	 	-1	 0	 -1	 0	 	0	 0	 -1	 0	 
key press deltas 2: 	2	 1	 5	 1	 	1	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 1	 0	 	0	 1	 1	 1	 	0	 0	 -1	 0	 	1	 0	 -1	 1	 
key press deltas 2: 	3	 2	 4	 -1	 	1	 0	 0	 0	 	0	 1	 1	 0	 	0	 -1	 1	 1	 	0	 1	 0	 1	 	0	 0	 0	 1	 	0	 0	 0	 0	 
key press deltas 2: 	1	 2	 4	 0	 	2	 0	 0	 1	 	0	 0	 1	 0	 	0	 -1	 0	 0	 	1	 0	 -1	 1	 	-1	 0	 0	 -1	 	0	 0	 -1	 0	 
key press deltas 2: 	2	 2	 5	 1	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 0	 1	 1	 	-1	 0	 0	 0	 	0	 0	 -1	 0	 
key press deltas 2: 	2	 2	 4	 0	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 0	 1	 	-1	 1	 0	 0	 	1	 0	 1	 1	 
key press deltas 2: 	2	 2	 4	 1	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 1	 0	 	0	 1	 0	 1	 	0	 0	 -1	 0	 	1	 0	 -1	 0	 
key press deltas 2: 	4	 1	 4	 127	 	1	 0	 0	 -3	 	0	 0	 0	 -2	 	0	 -1	 0	 -7	 	0	 0	 2	 -2	 	0	 0	 2	 -4	 	1	 0	 0	 -3	 
key press deltas 2: 	4	 1	 4	 127	 	1	 0	 0	 -3	 	0	 0	 1	 -3	 	0	 0	 0	 -7	 	0	 0	 1	 -2	 	0	 1	 1	 -4	 	0	 0	 -1	 -3	 
key press deltas 2: 	5	 1	 3	 127	 	0	 0	 0	 -4	 	0	 0	 0	 -3	 	1	 0	 0	 -7	 	1	 1	 2	 -3	 	0	 0	 0	 -4	 	0	 -1	 -1	 -3	 
key press deltas 2: 	4	 2	 4	 127	 	1	 0	 0	 -3	 	0	 0	 1	 -3	 	0	 -1	 0	 -6	 	0	 1	 1	 -2	 	-1	 1	 1	 -4	 	0	 0	 -1	 -3	 
key press deltas 2: 	4	 2	 3	 127	 	0	 0	 0	 -4	 	0	 0	 1	 -3	 	0	 0	 0	 -7	 	0	 0	 2	 -3	 	0	 0	 1	 -4	 	0	 0	 -2	 -3	 
key press deltas 2: 	2	 2	 3	 106	 	0	 0	 0	 0	 	0	 0	 0	 -1	 	0	 0	 0	 -2	 	0	 0	 1	 1	 	-1	 1	 0	 0	 	1	 -1	 -1	 1	 
key press deltas 2: 	1	 3	 4	 5	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 -1	 0	 0	 	0	 1	 2	 1	 	0	 1	 1	 -1	 	1	 0	 -1	 0	 
key press deltas 2: 	1	 1	 4	 5	 	0	 0	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 	0	 1	 1	 1	 	-1	 0	 0	 0	 	0	 -1	 0	 0	 
key press deltas 2: 	1	 2	 4	 4	 	1	 0	 0	 0	 	0	 0	 1	 -1	 	0	 0	 0	 0	 	0	 0	 2	 1	 	-1	 0	 -1	 0	 	0	 0	 0	 0	 
key press deltas 2: 	2	 2	 5	 3	 	2	 0	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 	0	 1	 0	 1	 	0	 0	 0	 0	 	0	 0	 -1	 0	 
key press deltas 2: 	2	 3	 4	 3	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 1	 	0	 0	 0	 0	 	1	 0	 0	 0	 
key press deltas 2: 	1	 2	 4	 3	 	1	 1	 0	 0	 	0	 0	 1	 0	 	0	 1	 1	 0	 	1	 1	 1	 1	 	-1	 0	 -1	 0	 	0	 0	 0	 0	 
key press deltas 2: 	1	 2	 4	 3	 	2	 0	 1	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 0	 1	 1	 	1	 1	 0	 0	 	1	 0	 -2	 1	 
key press deltas 2: 	2	 2	 4	 3	 	1	 0	 0	 0	 	0	 0	 0	 0	 	0	 0	 1	 1	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 0	 1	 0	 
key press deltas 2: 	1	 2	 4	 3	 	1	 0	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 0	 0	 1	 
key press deltas 2: 	2	 2	 4	 3	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 0	 0	 	-1	 1	 0	 0	 	0	 0	 0	 1	 
key press deltas 2: 	1	 3	 4	 4	 	0	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 1	 	1	 -1	 -1	 0	 
key press deltas 2: 	1	 2	 4	 4	 	2	 0	 1	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	-1	 0	 0	 0	 	0	 -1	 0	 0	 
key press deltas 2: 	2	 3	 4	 2	 	3	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 2	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 
key press deltas 2: 	1	 2	 4	 4	 	2	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	1	 0	 0	 1	 
key press deltas 2: 	2	 2	 4	 2	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 1	 	0	 1	 1	 0	 	0	 0	 -1	 0	 	1	 0	 1	 1	 
key press deltas 2: 	2	 2	 4	 3	 	1	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 0	 0	 	0	 1	 1	 0	 	-1	 1	 0	 0	 	1	 0	 0	 0	 
key press deltas 2: 	2	 1	 4	 2	 	2	 1	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 1	 	0	 1	 0	 -1	 	0	 0	 0	 0	 
key press deltas 2: 	2	 3	 4	 3	 	2	 0	 0	 0	 	0	 0	 1	 0	 	1	 1	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 	1	 0	 0	 1	 
key press deltas 2: 	2	 2	 4	 2	 	2	 1	 0	 0	 	0	 0	 1	 0	 	0	 0	 1	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	-1	 0	 -1	 0	 
key press deltas 2: 	2	 3	 4	 3	 	1	 1	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 -1	 0	 	0	 0	 0	 1	 
key press deltas 2: 	2	 1	 3	 3	 	1	 1	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 0	 1	 0	 	0	 1	 0	 0	 	0	 -1	 1	 0	 
key press deltas 2: 	2	 1	 3	 3	 	1	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 0	 1	 	0	 1	 2	 0	 	0	 0	 0	 0	 	1	 0	 0	 1	 
key press deltas 2: 	2	 2	 3	 2	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 
key press deltas 2: 	1	 2	 4	 2	 	0	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 2	 0	 	0	 1	 0	 0	 	1	 0	 -1	 0	 
key press deltas 2: 	1	 2	 4	 3	 	1	 0	 0	 0	 	0	 0	 0	 0	 	1	 0	 1	 0	 	0	 0	 0	 -1	 	-1	 0	 0	 1	 	0	 0	 1	 0	 
key press deltas 2: 	2	 2	 4	 2	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 1	 0	 	0	 1	 0	 0	 	1	 0	 -1	 0	 	1	 0	 -1	 0	 
key press deltas 2: 	2	 3	 3	 3	 	2	 0	 0	 0	 	0	 0	 1	 0	 	1	 -1	 0	 0	 	0	 1	 0	 1	 	0	 0	 0	 0	 	1	 0	 0	 0	 
key press deltas 2: 	2	 2	 4	 3	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	1	 0	 0	 1	 
key press deltas 2: 	2	 3	 4	 3	 	3	 0	 0	 0	 	-1	 0	 1	 0	 	0	 0	 1	 0	 	0	 0	 1	 0	 	0	 1	 0	 0	 	0	 1	 0	 0	 
key press deltas 2: 	1	 2	 4	 2	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 1	 	0	 1	 1	 0	 	-1	 0	 0	 -1	 	0	 -1	 0	 0	 
key press deltas 2: 	2	 2	 3	 3	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 1	 0	 0	 
key press deltas 2: 	1	 1	 4	 3	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 1	 	0	 1	 2	 0	 	0	 0	 0	 -1	 	0	 0	 -1	 1	 
key press deltas 2: 	1	 1	 4	 2	 	-1	 0	 0	 0	 	0	 1	 1	 0	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 
key press deltas 2: 	2	 2	 4	 3	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	-1	 0	 -1	 0	 	1	 0	 0	 1	 
key press deltas 2: 	1	 2	 4	 3	 	1	 1	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 -1	 	0	 1	 2	 0	 	0	 0	 1	 0	 	1	 0	 -1	 1	 
key press deltas 2: 	1	 2	 4	 2	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 1	 0	 	0	 1	 0	 0	 	0	 1	 1	 0	 	-1	 0	 -1	 0	 
key press deltas 2: 	2	 2	 4	 3	 	0	 1	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 0	 0	 1	 
key press deltas 2: 	1	 2	 3	 2	 	-1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 1	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 0	 -1	 0	 
key press deltas 2: 	0	 1	 4	 2	 	1	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 2	 0	 	0	 0	 0	 0	 	1	 0	 -1	 0	 
key press deltas 2: 	1	 2	 4	 2	 	2	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 0	 1	 	0	 1	 1	 0	 	-1	 0	 0	 1	 	0	 0	 -1	 1	 
key press deltas 2: 	1	 0	 4	 2	 	1	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 1	 0	 	0	 1	 1	 -1	 	0	 0	 0	 0	 	0	 0	 0	 1	 
key press deltas 2: 	1	 0	 4	 3	 	1	 0	 0	 0	 	-1	 0	 1	 0	 	1	 0	 0	 1	 	0	 0	 1	 0	 	-1	 1	 0	 -1	 	1	 0	 -1	 1	 
key press deltas 2: 	0	 1	 4	 2	 	2	 0	 0	 0	 	0	 0	 0	 0	 	0	 0	 0	 1	 	0	 1	 2	 0	 	-1	 0	 0	 0	 	1	 0	 1	 0	 
key press deltas 2: 	1	 1	 4	 2	 	0	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 0	 0	 	0	 0	 1	 1	 	-1	 1	 0	 0	 	0	 -1	 -1	 0	 
key press deltas 2: 	0	 2	 4	 3	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	1	 1	 2	 0	 	-1	 0	 0	 0	 	0	 0	 0	 1	 
key press deltas 2: 	1	 1	 4	 2	 	1	 0	 0	 0	 	0	 0	 0	 0	 	1	 0	 1	 0	 	0	 1	 1	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 
key press deltas 2: 	1	 2	 4	 3	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 0	 	0	 1	 1	 0	 	1	 1	 0	 0	 	1	 0	 -1	 1	 
key press deltas 2: 	1	 1	 4	 2	 	1	 1	 0	 0	 	0	 0	 1	 0	 	0	 0	 1	 0	 	0	 1	 2	 0	 	0	 0	 0	 0	 	0	 0	 0	 0	 
key press deltas 2: 	0	 1	 4	 2	 	0	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 0	 0	 	0	 1	 1	 0	 	-1	 0	 0	 -1	 	0	 0	 -1	 0	 
key press deltas 2: 	1	 0	 4	 3	 	1	 0	 0	 0	 	0	 1	 1	 -1	 	0	 0	 0	 1	 	0	 0	 -1	 0	 	-1	 0	 0	 -1	 	0	 0	 0	 1	 
key press deltas 2: 	1	 1	 4	 2	 	2	 0	 0	 0	 	0	 0	 1	 0	 	0	 0	 0	 1	 	0	 1	 1	 0	 	1	 1	 0	 0	 	1	 0	 -1	 0	 
key press deltas 2: 	1	 0	 4	 2	 	1	 0	 0	 0	 	0	 0	 0	 1	 	0	 0	 1	 1	 	0	 1	 1	 0	 	1	 0	 -1	 0	 	0	 0	 -1	 0	 
key press deltas 2: 	1	 2	 4	 2	 	2	 0	 0	 0	 	0	 0	 1	 0	 	1	 0	 0	 1	 	0	 1	 1	 0	 	-1	 0	 0	 0	 	0	 0	 0	 1	 
